,keyword,addition
coffee cup -> coffee,1,1
college ladies side bag -> college,1,1
coffee jar -> coffee,1,1
coido puncture kit -> coido,1,1
coirfit biolife visco contour pillow -> contour,1,1
cold drinking water -> drinking,1,1
collar man shirt -> collar,1,1
collar t shirts -> collar,1,1
chronological watches -> chronological,1,1
chrome cleaner -> chrome,1,1
christmas santa toys -> santa,1,1
chappals ladies -> chappals,1,1
chain door lock -> chain,1,1
chain jewellery women -> jewellery,1,1
chair cushion cover -> chair,1,1
chair for swimming pool -> for,1,1
chana dal -> chana,1,1
chanderi handloom sarees -> handloom,1,1
charcoal face wash -> face,1,1
cg fan -> cg,1,1
chargable batteries cell -> batteries,1,1
chargeable battery fan -> battery,1,1
chargeable fans -> chargeable,1,1
chastity by rasasi -> by,1,1
cheap cooler -> cheap,1,1
cheap dolls -> cheap,1,1
cha cha -> cha,1,1
cervical gel pillow -> gel,1,1
christian dior imported -> dior,1,1
centre table -> centre,1,1
cello grill sandwich maker -> cello,1,1
cello mark 2 -> cello,1,1
cello polyoropylene water bottle -> polyoropylene,1,1
cello steel water bottle -> steel,1,1
cello water bottle set -> cello,1,1
center glass table -> glass,1,1
century a4 copier -> a4,1,1
certified natural zircon gems stone -> certified,1,1
cera concealed cock -> cera,1,1
ceramic figurine -> ceramic,1,1
ceramic frying pan -> frying,1,1
ceramic handi induction base -> ceramic,1,1
ceramic jugs -> ceramic,1,1
ceramic tiles -> ceramic,1,1
cheap pens -> cheap,1,1
cheap reebok bats -> cheap,1,1
cheap sports shoes -> cheap,1,1
chinese fan -> chinese,1,1
children shoes -> children,1,1
china cup set -> china,1,1
china kitchen knife -> kitchen,1,1
china mouse -> china,1,1
chinese chocolate -> chinese,1,1
chinese cube -> chinese,1,1
chinese shoes -> chinese,1,1
cheap tower fan -> cheap,1,1
chinese wall lamps -> chinese,1,1
chino shorts for men -> chino,1,1
chocolate wax for face -> chocolate,1,1
chop hand blender -> chop,1,1
chop onion chopper -> chop,1,1
christian books in telugu -> in,1,1
children doctor kit -> children,1,1
children cricket kit -> children,1,1
children cricket bat -> children,1,1
chiffon saree -> chiffon,1,1
chiffon georgette sarees -> georgette,1,1
chicken masala -> chicken,1,1
chicken maggie -> chicken,1,1
chicken long kurties -> chicken,1,1
chica bella viscose -> bella,1,1
chhota bheem insulated water bottle -> insulated,1,1
chhipa kurtis -> chhipa,1,1
chevrolet sail sedan car cover -> car,1,1
chemistry flask -> chemistry,1,1
chef knife -> chef,1,1
checked blue cotton shirts for men -> cotton,1,1
cheapest mobile phone -> cheapest,1,1
cheapest cycles bells -> cheapest,1,1
combo cotton sarees -> combo,1,1
combo deodorants -> combo,1,1
cotton shorts -> cotton,1,1
cosmos hayabusa tricycle -> cosmos,1,1
corseca portable power bank -> portable,1,1
cortina punto window curtains -> punto,1,1
cosco tennis balls 24 cans -> cosco,1,1
cosmetic products -> cosmetic,1,1
cosmic cycle -> cosmic,1,1
cosmic led decorative wall light -> cosmic,1,1
cot paint -> cot,1,1
corsair ssd -> corsair,1,1
cots cots -> cots,1,1
cotton abstract king sized double bedsheet -> abstract,1,1
cotton achoba meterial -> achoba,1,1
cotton bath towel -> bath,1,1
cotton bath towels for babys -> bath,1,1
cotton bed sheet medium size -> cotton,1,1
corsair vengeance -> corsair,1,1
corsair laptop ram -> laptop,1,1
cotton casual pants for men -> casual,1,1
corded landline -> corded,1,1
coolpad lite kaira screen guard -> kaira,1,1
coolpad mobile -> coolpad,1,1
coolpad mobiles -> coolpad,1,1
copper cutlery set -> cutlery,1,1
copper dinner plates -> dinner,1,1
copper ladies watches -> copper,1,1
corded landline phones -> corded,1,1
corsair 450 smps -> 450,1,1
cordless tele phone -> cordless,1,1
core i5 5th generation hp laptops -> hp,1,1
corn led -> corn,1,1
corner coffee table -> coffee,1,1
corner set shelves -> set,1,1
coronation hot water bag -> coronation,1,1
cotton blue dress -> blue,1,1
cotton designer sarees -> cotton,1,1
combo discount on adidas men sports shoe -> combo,1,1
cotton pants for women -> cotton,1,1
cotton lower for women -> cotton,1,1
cotton mattress -> cotton,1,1
cotton mop -> cotton,1,1
cotton multi-purpose towel -> multi-purpose,1,1
cotton night pants for women -> night,1,1
cotton palazzo -> cotton,1,1
cotton pillow -> cotton,1,1
cotton long shrugs for women combo -> long,1,1
cotton plain colour meterial -> colour,1,1
cotton polo t shirt red -> cotton,1,1
cotton safety workwear -> cotton,1,1
cotton sarees combo offers -> combo,1,1
cotton sariess -> cotton,1,1
cotton seat covers for wagon r -> cotton,1,1
cotton long skirts -> cotton,1,1
cotton long nightys -> long,1,1
cotton designer sarees -> designer,1,1
cotton grey school socks -> grey,1,1
cotton door curtains -> cotton,1,1
cotton door mats -> cotton,1,1
cotton fancy saree -> fancy,1,1
cotton formal jeans for man -> formal,1,1
cotton formal lineing pant for man -> lineing,1,1
cotton frocks for girls -> cotton,1,1
cotton half sleeves formal shirts for men -> formal,1,1
cotton ladies suits -> ladies,1,1
cotton jeans pant for babys -> jeans,1,1
cotton jeans shorts for ladies -> jeans,1,1
cotton jegging -> cotton,1,1
cotton kurti -> cotton,1,1
cotton kurtis -> cotton,1,1
cotton ladies long kurthis -> ladies,1,1
coolpad dazen1 flipcover with screen guard -> guard,1,1
coolpad dazen1 back cover -> back,1,1
coolpad dazen 1 back cover -> 1,1,1
comfy xl bean bag brown -> comfy,1,1
combo sun glass -> combo,1,1
combo watches -> combo,1,1
comfort cotton jeans for men -> cotton,1,1
comfort cycles -> comfort,1,1
comfort folding walker -> comfort,1,1
comfortable loafers -> comfortable,1,1
commercial refrigerator -> commercial,1,1
combo spanner wrench -> spanner,1,1
compact digital camera -> compact,1,1
compaq monitor -> compaq,1,1
compressor of fridge -> of,1,1
compton fans -> compton,1,1
computer asus hard disk 1 tb internal -> 1,1,1
computer book for banking -> book,1,1
combo suit -> combo,1,1
combo sarees -> combo,1,1
coolpad 3 mobile -> 3,1,1
combo of cotton palazzo -> of,1,1
combo dress materials -> combo,1,1
combo headphones -> combo,1,1
combo jewellery -> combo,1,1
combo kitchen silver store box -> silver,1,1
combo memory card 32gb -> combo,1,1
combo of 3 checkered men boxers -> 3,1,1
combo of long top -> long,1,1
combo pan -> combo,1,1
combo offer for girls kids for 3 yrs -> girls,1,1
combo offer sports shoe -> combo,1,1
combo offer wrist watch girls -> combo,1,1
combo pack of 3 sarees bhagalpuri silk -> combo,1,1
combo pack purple sun glass for man -> purple,1,1
combo palazzo cotton -> combo,1,1
computer case fan -> case,1,1
computer cpu -> computer,1,1
computer desktop dell -> dell,1,1
cooking utensil set -> cooking,1,1
converse brown casual shoes -> brown,1,1
converse casual shoes -> casual,1,1
converse cushion socks pair of 3 -> converse,1,1
converse white canvas shoes -> canvas,1,1
cooking mustard oil -> mustard,1,1
cooking oil -> cooking,1,1
cool cover for lenovo a2010 -> cool,1,1
computer eye glasses -> eye,1,1
cool eye mask -> cool,1,1
cool fan -> cool,1,1
cool guitar -> cool,1,1
cool keychain -> cool,1,1
cooling fans -> cooling,1,1
cooling pad for laptop -> for,1,1
converse blue casual shoes -> blue,1,1
convection microwave -> convection,1,1
contemporary jewellery -> contemporary,1,1
concealed flush -> concealed,1,1
computer ups -> computer,1,1
computer table -> computer,1,1
computer speakers -> computer,1,1
computer offer -> computer,1,1
computer networking tools -> networking,1,1
computer monitor with speaker -> computer,1,1
computer mike -> computer,1,1
computer led monitor -> led,1,1
computer headsets -> computer,1,1
computer headphones -> computer,1,1
computer hard disk 8 tb internal -> 8,1,1
computer hard disk -> computer,1,1
computer hand tools -> computer,1,1
bausch front load washing machine cover -> bausch,1,1
battery model c -> model,1,1
 symphony ninja air cooler -> air,1,1
15w led bulb combo pack -> combo,1,1
145 80 12 b290 tyres -> b290,1,1
15 6 inch laptop skin -> inch,1,1
15 inch tawa -> inch,1,1
150 ah ambarane battery -> ambarane,1,1
150 ah inverter battery all -> all,1,1
155 65 r13 73t tubless single tyre -> single,1,1
16 gb 5 pendrive -> 5,1,1
12v dc fan -> 12v,1,1
16 gb otg pendrive -> otg,1,1
16 gb sd card sandisk ultra -> ultra,1,1
16 memory cards -> 16,1,1
160gb internal hard disk -> 160gb,1,1
16gb kingstone memory card -> kingstone,1,1
16gb laptop ram -> laptop,1,1
14 lcd tv -> lcd,1,1
12a black toner cartridge -> black,1,1
16gb memory -> 16gb,1,1
1000 chimney -> 1000,1,1
10 seater cushion set for sofa -> for,1,1
10 years boys boots shoes -> boots,1,1
10-12 frocks -> 10-12,1,1
100 cotton sarees -> 100,1,1
100 cotton set towel -> set,1,1
100 cotton shirts for men -> 100,1,1
1000ml steel water bottles -> steel,1,1
128gb external hard disk -> external,1,1
10400 powerbank -> 10400,1,1
10th telugu -> 10th,1,1
11 6 inches in laptop -> 6,1,1
11 pc non stick bumper offer with free 3 burner glass cooktop -> 3,1,1
12 volt dc fan for car -> for,1,1
12 volt led light -> led,1,1
16gb memmoery card for phone -> 16gb,1,1
17 years boys jeans pants -> jeans,1,1
3 0 micro usb cable -> micro,1,1
27-12v battery -> 27-12v,1,1
20w led bulbs -> 20w,1,1
250 memory card -> 250,1,1
2500mah battery mobile -> battery,1,1
25w cfl s -> 25w,1,1
25w led bulbs -> 25w,1,1
26mm rotary hammer -> 26mm,1,1
28 inch led tv -> inch,1,1
205 60 16 goodyear tyres -> goodyear,1,1
28inches full hd led tv -> 28inches,1,1
28t bicycle -> 28t,1,1
28yrs solution of aipmt question bank -> 28yrs,1,1
2b lead pencil -> 2b,1,1
2gb memory card -> 2gb,1,1
2gb pc ram -> pc,1,1
205 80 16 goodyear assurance tyres -> assurance,1,1
205 60 16 goodyear assurance tyres -> assurance,1,1
18k gold ring for women -> 18k,1,1
2 8 gb mobile memory card class 10 -> 2,1,1
195 60 r15 jk tyre -> jk,1,1
1hp electrical motors -> 1hp,1,1
1st anniversary gift -> 1st,1,1
1tb external hard disks -> external,1,1
2 1 computer woofers -> computer,1,1
2 2 cube -> 2,1,1
2 burner gas stove sunflame -> sunflame,1,1
20 kg 2 plates -> 2,1,1
2 pin usb charger -> pin,1,1
2 tb external hard disks -> external,1,1
2 tb external hd -> external,1,1
2 year baby cotton frock -> cotton,1,1
2 year old kid all dress -> all,1,1
20 inch monitor -> inch,1,1
10 inch tablet printed back covers -> back,1,1
10 exhaust fans -> 10,1,1
10 band watch -> 10,1,1
 xolo q1200 in mobile -> in,1,1
 xolo lt 2000 back covers -> back,1,1
 xolo omega 5 0 in mobile -> in,1,1
 xolo omega 5 5 in mobile -> in,1,1
 xolo opus 1000 back cover -> back,1,1
 xolo prime s016 tempered glass -> s016,1,1
 xolo q1200 back cover -> back,1,1
 xolo q600s mobile all battery -> all,1,1
 xolo cube 5 0 2 gb ram 16 gb -> 16,1,1
 xperia m2 bumper cover -> bumper,1,1
 xperia m4 aqua dual metal case -> dual,1,1
 xperia z3 bumper case -> bumper,1,1
 xxl bean bag filled with beans -> filled,1,1
 xxxl tshirts for women -> for,1,1
 yamaha fz body cover -> body,1,1
 xolo era x in mobile -> in,1,1
 xolo cube 0 5 -> 0,1,1
1 zen ulrafone 111 with ubon haedphones -> 1,1,1
 xolo 1010i 3d back covers -> 3d,1,1
 xiaomi redmi note 3 brand xiaomi -> brand,1,1
 xiaomi redmi note 4g specs mobile phone -> mobile,1,1
 xiaomi redmi note note3 android smart phone -> android,1,1
 xiaomi redmi note prime in mobile -> in,1,1
 xiaomi redmi note prime note design flip cover -> design,1,1
 xiomi redmi prime note 2 mobile phone -> mobile,1,1
 xolo 6x 1000 mobile phone battery -> mobile,1,1
 xolo black bumper case -> bumper,1,1
 xolo 8x 1000 back cover -> back,1,1
 xolo 8x 1200 mobile -> 1200,1,1
 xolo a600 back cover -> back,1,1
 xolo black 1x - black -> -,1,1
 xolo black 1x flip back cover -> back,1,1
 xolo black 3gb back case cover -> case,1,1
 yellow ladies cotton kurta -> cotton,1,1
 yo yo in toys -> yo,1,1
 yo yo toys -> yo,1,1
1 hp openwell horizondal submersible pump -> horizondal,1,1
1 5 ton 4 star window ac -> 4,1,1
1 5 ton ac inverter -> ac,1,1
1 5 ton invertor ac -> 5,1,1
1 5 ton kenstar split ac -> kenstar,1,1
1 5 ton split ac outdoor complt unit -> complt,1,1
1 hp crompton water pump -> crompton,1,1
1 kitchen krafts yipee glass set -6 pieces -> 1,1,1
 yoga pants for women -> for,1,1
1 radhika creation pink faux georgette saree -> 1,1,1
1 random premium -> 1,1,1
1 tb external hdd -> external,1,1
1 ton only window ac 5 star -> only,1,1
1 year baby kids dress combo for girls -> combo,1,1
1 year baby kids dress for boys -> baby,1,1
0 5 t ac voltas window -> 0,1,1
 zoop kids watch -> kids,1,1
 zoom creation cotton kurti -> cotton,1,1
 zoom creation blue cotton kurti -> blue,1,1
 zippo cigarette lighter -> cigarette,1,1
 zion 4gb ddr3 ram -> ddr3,1,1
 zenfone 5 5 bumper cover -> bumper,1,1
 zenfone 2 ze551ml printed car cases -> car,1,1
 zebronics fury gaming mouse -> gaming,1,1
 zam zam -> zam,1,1
 z40 lite mobile back cover -> back,1,1
 yureka unique mobiles phones -> mobiles,1,1
 yureka plus back cover -> back,1,1
 yuphoria bumper case -> bumper,1,1
 yuphoria 5010 in mobile -> in,1,1
 yu5010 back cover -> back,1,1
 yonex nanoray 20 badminton racket -> badminton,1,1
2pc antivirus -> 2pc,1,1
3 4 cargo jeans for men -> cargo,1,1
 xiaomi redmi note 3 32gb in mobile -> in,1,1
7w led light -> 7w,1,1
7 light sport watch -> sport,1,1
7 seater corner sofa cover -> corner,1,1
7-8 years boys summer daily wear clothing -> daily,1,1
70kg home gym -> 70kg,1,1
77mm filter for canon lens -> 77mm,1,1
7w e27 led bulb -> 7w,1,1
8 calling tablet -> calling,1,1
69 shoes -> 69,1,1
8 channel dvr power supply -> dvr,1,1
8 gb and 16 gb only pendrive sandisk -> only,1,1
8 gb hp pendrive -> hp,1,1
8 hard anodized kadai -> 8,1,1
850 evo -> 850,1,1
8gb 1866mhz desktop ram -> 1866mhz,1,1
7 inch iball d20 tab cover -> d20,1,1
65w dell latitude e5400 adapter -> 65w,1,1
8gb pendrive -> 8gb,1,1
5s iphone -> 5s,1,1
50 uhd led tv micromax -> tv,1,1
500gb internal pc hard disk -> pc,1,1
500gb usb hdd -> 500gb,1,1
5555 dell -> 5555,1,1
56 a4 size sticker paper -> 56,1,1
58mm hood -> 58mm,1,1
6 2 kg lg t7208tddlp top load washing machine -> 2,1,1
64gb pendrive 2 in 1 -> 64gb,1,1
6 car woofer -> car,1,1
6 dinner plate sets -> dinner,1,1
6 point socket set -> point,1,1
6-7 years girls cotton frocks -> cotton,1,1
64 gb otg pen drive -> otg,1,1
64 gb otg pendrive -> otg,1,1
8gb hp pendrive -> hp,1,1
8kg kettlebell -> 8kg,1,1
3 5 mm cable with mic -> with,1,1
abstract curtain -> abstract,1,1
aarti puja thali -> puja,1,1
aashvi creation white & blue poly rayon kurti -> poly,1,1
ab rocket twister -> ab,1,1
abbes refractometer -> abbes,1,1
abloom leather bag -> leather,1,1
abs roller -> abs,1,1
abudhabi sofa -> abudhabi,1,1
aai shree combo sarees -> combo,1,1
ac cotton dohar -> cotton,1,1
ac fan -> ac,1,1
ac fan motor -> fan,1,1
ac remote -> ac,1,1
ac upto 300 volts guard voltage stabilizer -> ac,1,1
accessories ambrane a3-7 plus 3g calling android tablet - white -> accessories,1,1
aaradhya couture pink net unstitched dress material -> aaradhya,1,1
aa aaa battery charger -> aa,1,1
8oz hip flask -> 8oz,1,1
9mm pistol covers -> 9mm,1,1
8x10 courier bags -> 8x10,1,1
9 astro gems & jewels certified natural opal -> natural,1,1
90 100 r10 tubeless -> r10,1,1
92 5 antique silver -> antique,1,1
92 5 cz jhumka -> cz,1,1
97colours cotton sarees -> cotton,1,1
a course in listening and speaking i with cd -> i,1,1
a3 printer -> a3,1,1
a krishna creation green pure georgette lehenga krishna creation green pure georgette lehenga -> a,1,1
a s6 edge -> a,1,1
a winners mindset -> a,1,1
a116 battery -> a116,1,1
a3 color laser printer -> a3,1,1
a3 laser printer -> laser,1,1
5 pipe horn -> 5,1,1
5 dc -> 5,1,1
5 blue kitten heels -> 5,1,1
3d glass laptop -> glass,1,1
360 spin mop -> 360,1,1
3d back cover for j7 -> 3d,1,1
3d back cover lg g4 stylus -> 3d,1,1
3d bed sheets -> 3d,1,1
3d desktop pc -> 3d,1,1
3d emblems for car -> 3d,1,1
3d glass screen with speaker -> screen,1,1
32gb pendrive mini -> 32gb,1,1
3d google cardboard -> 3d,1,1
3d laptop skins -> 3d,1,1
3d mats for vento -> 3d,1,1
3d polo tshirt -> polo,1,1
3d puzzle -> 3d,1,1
3d red and blue glasses -> and,1,1
34 size boys shirts -> boys,1,1
32gb otg pendrive -> otg,1,1
5 5 inches all mobiles -> all,1,1
30 monitor -> 30,1,1
3 5mm female rca -> female,1,1
3 liter thermos -> liter,1,1
3 r 18 42p tyres -> 42p,1,1
3 rope -> 3,1,1
3 to 4 kg kitchen plastic storage -> plastic,1,1
3 watt eveready led -> eveready,1,1
32 gb dual pendrive -> dual,1,1
32gb glide pendrive -> glide,1,1
32 gb memory sandisk -> memory,1,1
32 gb micro sd card for tablet -> micro,1,1
32 gb otg pen drive -> otg,1,1
32 gb otg pendrive -> otg,1,1
32 gb otg strontium -> gb,1,1
32 inch led tv -> inch,1,1
3g android mobiles -> android,1,1
3g calling tablet mobile phone -> 3g,1,1
3g display -> 3g,1,1
4g calling tabs -> calling,1,1
40kg fitness kit -> 40kg,1,1
42 led tv filting wall mount stand -> filting,1,1
42 led tv wall mount stand -> 42,1,1
48 inch bajaj ceiling fan -> bajaj,1,1
4g android mobile phones -> 4g,1,1
4g android mobiles -> 4g,1,1
4g ddr3 ram -> 4g,1,1
3m ear plugs -> 3m,1,1
4g intel tablet -> intel,1,1
4gb chip -> 4gb,1,1
4gb ddr3 ram crucial -> ram,1,1
4gbram cpu -> 4gbram,1,1
4k led tv -> 4k,1,1
5 5 inch 4g mobiles -> 4g,1,1
40inch uhd -> 40inch,1,1
40000 laptop -> 40000,1,1
40 inch smart tv -> inch,1,1
40 inch led tv -> inch,1,1
40 inch led -> inch,1,1
4 mm hard anodized dosa tava -> dosa,1,1
4 burner gas stove automatic with furnace -> automatic,1,1
4 5 inches screen mobile phones -> 5,1,1
4 4 puzzle cube -> 4,1,1
4 4 cube -> 4,1,1
3xl palazzo pants -> 3xl,1,1
3w led yellow bulb -> 3w,1,1
3w 5w 7w 9w 12w combo led bulb -> combo,1,1
3pin plug sockets -> plug,1,1
3mtr 3-pin extension cord -> 3mtr,1,1
3m paste wax -> paste,1,1
3m measuring tape -> 3m,1,1
 xiaomi redmi note 3 animated back case -> back,1,1
 xiaomi red mi 3 note 3 pro -> pro,1,1
accucheck 50 strip -> 50,1,1
 umbro football shoes -> football,1,1
 tvs wego head led eye light -> eye,1,1
 u s polo slim fit black pants -> black,1,1
 u&v casual leather mens shoes -> mens,1,1
 u8 pro smart watch -> pro,1,1
 u8 smart watch -> smart,1,1
 uhd smart tv -> smart,1,1
 unboxed one plus one -> plus,1,1
 tvs apache bike rtr 160 key spare -> key,1,1
 under 499 formal shoes -> formal,1,1
 under armour shoes sports -> shoes,1,1
 unic uc40 entertainment led projector -> entertainment,1,1
 unic uc40 led projector -> led,1,1
 unicorn soft toy -> soft,1,1
 unique exhaust fan -> exhaust,1,1
 tvs apache rtr water proof bike cover -> rtr,1,1
 turkish bath white bath towels -> white,1,1
 united colors of benetton slippers core flip flop -> flop,1,1
 trolly 2 wheel 10kg luggage bags -> 10kg,1,1
 trimmer for men women -> men,1,1
 triple door godrej refrigerators 5star -> godrej,1,1
 triple sim mobile phone -> mobile,1,1
 tripod for canon dslr -> canon,1,1
 triqer basketball shoes -> basketball,1,1
 trolley hydraulic jack -> hydraulic,1,1
 trousers & chinos -> &,1,1
 turbo exhaust fan -> exhaust,1,1
 trueware easy mop -> easy,1,1
 trunks for men -> for,1,1
 tsf in shoes -> in,1,1
 tuffs running shoes -> running,1,1
 tummy shaper for men -> for,1,1
 tupperware kids dividend lunch box -> dividend,1,1
 unisex harem pants -> harem,1,1
 universal led lcd tv -> lcd,1,1
 videocon 4k led tv -> led,1,1
 vetiver bath brush -> bath,1,1
 vatika hair oil -> hair,1,1
 vector-x cs-2010 badminton shoe -> badminton,1,1
 vega cliff dx full face helmet -> dx,1,1
 vegetable cutter and fruit slicer -> fruit,1,1
 velcro woman ledhar shoe -> ledhar,1,1
 velvet black blazer -> black,1,1
 vga to usb 3 cable -> 3,1,1
 vampire bas cricket bat -> bas,1,1
 vguard stabilizer for 1 5 ton ac -> 5,1,1
 vibrators & rings -> &,1,1
 vibrators penis ring -> penis,1,1
 vicky balls cricket tennis -> cricket,1,1
 vicky cricket tennis ball -> cricket,1,1
 video door bell phone -> bell,1,1
 vans in casual shoes -> casual,1,1
 vaadi elbow and foot soap -> and,1,1
 unstitched ss dress cotton materials -> cotton,1,1
 usha air mist box fan -> box,1,1
 us polo assn polo tshirts -> tshirts,1,1
 usb c port to usb adapter -> to,1,1
 usb charger cable for galaxy note 3 -> galaxy,1,1
 usb fan with led light -> led,1,1
 usb flash drive for iphone -> for,1,1
 usb keyboard & mouse combo -> &,1,1
 usha dream stitch electric sewing machine -> electric,1,1
 v-guard vg crystal voltage stabilizer - black -> -,1,1
 usha exhaust fan fans -> fan,1,1
 usha janome marvel sewing machine -> marvel,1,1
 usha mixer 3473 grinder -> 3473,1,1
 uv global p1000 tab -> p1000,1,1
 v coller long t shirt for men -> long,1,1
 v guard v 400 -> 400,1,1
 trimmer for men in philips -> in,1,1
 trimax gold pen -> gold,1,1
 trifold puma wallet -> puma,1,1
 tempered glass screen acer mobile z530 -> mobile,1,1
 team india cricket jersey -> cricket,1,1
 teddyy nappy pads -> nappy,1,1
 temperature humidity meter -> humidity,1,1
 tempered glass cover back for redmi 2 prime -> back,1,1
 tempered glass for asus zenfone laser 2 5 5 -> 5,1,1
 tempered glass for lava pixel v2 -> pixel,1,1
 test drive for jee advanced 2016 book by arihant -> book,1,1
 tcl pride t500l cover -> pride,1,1
 test strips strips -> strips,1,1
 tft in monitor -> in,1,1
 tgf 1500 w heat air gun -> air,1,1
 the body shop body butter -> butter,1,1
 the body shop in in bangalore -> bangalore,1,1
 the complete sherlock holmes all 4 novels and 56 short stories -> short,1,1
 tea table in table -> in,1,1
 tattos best offer -> best,1,1
 trident aqua bath towels -> aqua,1,1
 tail light assembly bike -> assembly,1,1
 symphony winter i desert 56l air cooler -> 56l,1,1
 syska led 9w bulb -> 9w,1,1
 t - shirt -> -,1,1
 t shirts with collar combo for men -> combo,1,1
 t t bats -> t,1,1
 table fan with led light -> led,1,1
 taj mahal for gift -> for,1,1
 tattoo chokers for women -> chokers,1,1
 takspin flower hair band -> flower,1,1
 tashi formal shoes -> formal,1,1
 tata indica ev2 car body covers -> body,1,1
 tata indica parts seat belt -> parts,1,1
 tata indica v2 car cover -> car,1,1
 tata nano car cover -> car,1,1
 the daily needs store -> needs,1,1
 the english teacher by r k narayan -> by,1,1
 theory of electrical machine -> electrical,1,1
 tradition temple coin jewellery set -> coin,1,1
 toys for kids for boys -> boys,1,1
 tp-link tl-wr841n 300mbps wireless n router by tp-link -> by,1,1
 tracer sandals sandals -> sandals,1,1
 track and track -> and,1,1
 track led light -> led,1,1
 trackpant with zipper -> with,1,1
 trainers in shoes -> in,1,1
 thermal printers logic pos equipment -> logic,1,1
 tranperent back cover for sony xperia m4 aqua -> back,1,1
 transcend mp3 330 player -> 330,1,1
 travel & luggage -> &,1,1
 tray serving tray -> serving,1,1
 treecase case covers of micromax canvas nitro 4g -> canvas,1,1
 trend micro internet security security -> internet,1,1
 tower fan and cooler -> and,1,1
 totta pu leather wallet pouch with card holder for oppo find 5 mini - white -> mini,1,1
 totta pu leather wallet pouch for alcatel one touch pixi 3 4 5 -red -> 4,1,1
 total security mcafee security -> mcafee,1,1
 toshiba led android tv -> android,1,1
 toshiba canvio basic 2 tb external hard disk toshiba canvio basic 2 tb external hard disk case cover -> case,1,1
 top load videocon washing machine -> videocon,1,1
 tom tom via 120 -> tom,1,1
 tom tom gps -> tom,1,1
 tom tom -> tom,1,1
 together with class 10 science term 1 -> science,1,1
 today s best all offers -> all,1,1
 tissot mens sport watch -> sport,1,1
 tissot mens sport digital watch -> digital,1,1
 timex watches ladies watches -> ladies,1,1
 timer & stop watch -> &,1,1
 thrive face massager -> face,1,1
 videocon 24 inch hd led tv -> hd,1,1
 videocon android mobile phones -> mobile,1,1
 xiaomi mi4i designer back covers -> back,1,1
 wireless keyboard or mouse for hp laptop -> hp,1,1
 winter wear for baby girls -> baby,1,1
 wireless controller for pc -> for,1,1
 wireless headphone for sony tv -> sony,1,1
 wireless keyboard & mouse combo -> &,1,1
 wireless keyboard and mouse office price -> office,1,1
 wireless keyboard for smart tv -> smart,1,1
 wireless keybord and mouse combo -> and,1,1
 windows 535 mobile back cover -> back,1,1
 wireless mouse & keyboard -> &,1,1
 wireless portable bluetooth speaker -> bluetooth,1,1
 wireless wifi mobile router -> mobile,1,1
 women adidas running shoes -> running,1,1
 women american swan trackpants -> swan,1,1
 women cotton nighty nighty -> nighty,1,1
 winter jackets for women -> for,1,1
 window ac 75 1 ton -> 1,1,1
 women ethenic party wear -> party,1,1
 white t-shirts with collar boys size 34 -> boys,1,1
 white ladies shirt top for skirt -> shirt,1,1
 white leather shoes casual lee cooper -> casual,1,1
 white pukraj in 9 25 ratti stone -> 25,1,1
 white shirt kurta men -> kurta,1,1
 white shoes causal shoes -> causal,1,1
 white sports shoes for men -> for,1,1
 why i am an atheist -> an,1,1
 window ac 5 star 1 5 ton -> star,1,1
 wifi router tp 3g link -> 3g,1,1
 wifi router wi-fi router -> wi-fi,1,1
 wildhorn men formal brown genuine leather wallet -> brown,1,1
 wind tone car horn -> car,1,1
 window 1 5 ton ac -> 5,1,1
 window ac 1 5 5 star -> star,1,1
 women dresses in long frocks -> in,1,1
 women full sleeves long top -> long,1,1
 videocon led tv 32 inches led -> inches,1,1
 wrangler shirts for men -> for,1,1
 woodland brown outdoor shoes -> outdoor,1,1
 woolen socks for men -> for,1,1
 world t20 india t shirt newzeland -> india,1,1
 world trip wall stickers -> trip,1,1
 wow interiors and decors glowing imagination wall sticker -> imagination,1,1
 wrangler blue regular fit faded jeans -> faded,1,1
 wrist box box -> box,1,1
 womens top with long net jacket -> long,1,1
 xbox 360 ac adapter -> ac,1,1
 xbox 360 controller pc receiver -> pc,1,1
 xbox 360 wired controller for pc -> for,1,1
 xbox controller for pc -> for,1,1
 xiaomi mi 4s mobile phone -> mobile,1,1
 xiaomi mi pad in tablet -> in,1,1
 wooden tic tic -> tic,1,1
 womens skirts digital flower printed -> digital,1,1
 women nighty wear sexy 4 combo offer -> 4,1,1
 women titan raga watch -> raga,1,1
 women party wear punjabi patiala suit -> patiala,1,1
 women pearl chain jewellery -> chain,1,1
 women shoes in lancer -> in,1,1
 women shoes puma sports -> puma,1,1
 women slippers for women -> for,1,1
 women tanks & spaghettis -> &,1,1
 women western wear casual tops -> casual,1,1
 womens satin night wear -> night,1,1
 women white tank tops -> tank,1,1
 womens american swan track pants -> swan,1,1
 womens designer off sarees -> off,1,1
 womens long cotton anarkali kurtas -> anarkali,1,1
 womens nike running shoes -> running,1,1
 womens sarees in offer -> in,1,1
 white gold plated single stone nose studs -> plated,1,1
 white cotton shirt for men -> for,1,1
 white color stitched salwar suits -> salwar,1,1
 walkers london black sandals -> black,1,1
 voltas inverter ac 1 5 ton -> 5,1,1
 voltas split ac 1 5 ton 5 star -> star,1,1
 vox v101 calling tablet -> calling,1,1
 vu smart led tv -> led,1,1
 wa wa -> wa,1,1
 wagonr window magnetic sunshade -> magnetic,1,1
